instance_id,state_x,state_y,h_star,mu,sigma,error,abs_error,rel_error,grid_size
5,1,28,37.0,414.6487731933594,1.5128477923735745e-30,377.6487731933594,377.6487731933594,10.206723323963137,32
5,2,23,37.0,460.1321716308594,3.166773547571173e-31,423.1321716308594,423.1321716308594,11.436004329590677,32
5,3,22,37.0,460.1065368652344,3.107784551873259e-32,423.1065368652344,423.1065368652344,11.435311498106024,32
5,4,21,37.0,460.0008850097656,1.5997678818499497e-33,423.0008850097656,423.0008850097656,11.43245604262999,32
5,5,20,37.0,459.8520202636719,1.4251818388605364e-34,422.8520202636719,422.8520202636719,11.428432671222682,32
5,6,19,37.0,459.6421813964844,4.4263734334770177e-35,422.6421813964844,422.6421813964844,11.422761350641164,32
5,8,17,37.0,459.0016784667969,1.0168689035999672e-36,422.0016784667969,422.0016784667969,11.405450461117471,32
5,9,16,37.0,458.5065002441406,7.783554697421084e-38,421.5065002441406,421.5065002441406,11.392067266272253,32
5,10,15,37.0,458.1355285644531,2.9225695700312117e-39,421.1355285644531,421.1355285644531,11.382041004930057,32
5,11,14,37.0,457.9028625488281,7.79670743045533e-41,420.9028625488281,420.9028625488281,11.375752734407444,32
5,12,13,37.0,457.3705139160156,2.6493157358363414e-43,420.3705139160156,420.3705139160156,11.36136493390948,32
5,14,11,37.0,456.3542785644531,3.406612602575093e-47,419.3542785644531,419.3542785644531,11.333899114339298,32
5,17,8,37.0,455.3166809082031,3.359245689773689e-51,418.3166809082031,418.3166809082031,11.305855935198574,32
5,18,7,37.0,454.80194091796875,8.523847111234529e-53,417.80194091796875,417.80194091796875,11.291944043946614,32
5,20,7,37.0,430.75982666015625,6.137061529151983e-53,393.75982666015625,393.75982666015625,10.64215718967565,32
5,19,6,37.0,454.126708984375,1.3024059670359902e-53,417.126708984375,417.126708984375,11.273694532721095,32
5,22,5,37.0,429.0794372558594,7.250940796717847e-55,392.0794372558594,392.0794372558594,10.596741261057247,32
5,24,3,37.0,428.9593200683594,8.980838675230343e-56,391.9593200683594,391.9593200683594,10.593494850672014,32
5,26,3,37.0,406.5496826171875,2.0836198411559753e-55,369.5496826171875,369.5496826171875,9.987828989982663,32
5,27,2,37.0,407.2086486816406,1.0253857760065772e-55,370.2086486816406,370.2086486816406,10.005638883135182,32
5,29,2,37.0,384.988525390625,2.5634632898644702e-55,347.988525390625,347.988525390625,9.405095026635946,32
5,28,1,37.0,407.8951721191406,5.110884946144256e-56,370.8951721191406,370.8951721191406,10.024193570133704,32
5,31,2,37.0,362.7469787597656,5.225327080058793e-55,325.7469787597656,325.7469787597656,8.803972160967392,32
5,30,1,37.0,385.6750183105469,1.2777206632596894e-55,348.6750183105469,348.6750183105469,9.423648888835082,32
5,0,28,38.0,426.1822204589844,1.8558014379948338e-30,388.1822204589844,388.1822204589844,10.21532132220166,32
5,2,22,38.0,471.6683654785156,1.8979623971941675e-31,433.6683654785156,433.6683654785156,11.412325107005014,32
5,3,21,38.0,471.5722351074219,1.0556535444684388e-32,433.5722351074219,433.5722351074219,11.409795360463857,32
5,4,20,38.0,471.4665832519531,5.4343054689685535e-34,433.4665832519531,433.4665832519531,11.407015048551003,32
5,5,19,38.0,471.2955017089844,1.0856200294340024e-34,433.2955017089844,433.2955017089844,11.402512902801881,32
5,6,18,38.0,471.2102966308594,3.7469966815630203e-35,433.2102966308594,433.2102966308594,11.400270663962862,32
5,7,17,38.0,470.9520568847656,7.057176894780212e-36,432.9520568847656,432.9520568847656,11.393474881349757,32
5,8,16,38.0,470.4479064941406,5.617226040433168e-37,432.4479064941406,432.4479064941406,11.38020776615613,32
5,9,15,38.0,470.1117248535156,2.824635720525186e-38,432.1117248535156,432.1117248535156,11.371360881109336,32
5,10,14,38.0,469.9117736816406,9.631584033040324e-40,431.9117736816406,431.9117736816406,11.366099008303728,32
5,11,13,38.0,469.5111999511719,7.274454945427522e-42,431.5111999511719,431.5111999511719,11.355557594621429,32
5,12,12,38.0,468.9777526855469,2.7156299110976447e-44,430.9777526855469,430.9777526855469,11.341519509053352,32
5,13,11,38.0,468.4363098144531,1.966406919908166e-46,430.4363098144531,430.4363098144531,11.327271012820583,32
5,14,10,38.0,467.9857177734375,4.481921545795625e-48,429.9857177734375,429.9857177734375,11.315413327842743,32
5,16,8,38.0,467.3022766113281,7.858477265039159e-51,429.3022766113281,429.3022766113281,11.297428034576319,32
5,17,7,38.0,466.7770690917969,1.4272470765155546e-52,428.7770690917969,428.7770690917969,11.283606784426055,32
5,18,6,38.0,466.2303161621094,1.8198509800187097e-53,428.2303161621094,428.2303161621094,11.269218549812917,32
5,20,6,38.0,442.023193359375,9.320951347618528e-54,404.023193359375,404.023193359375,10.632189019136474,32
5,19,5,38.0,465.39007568359375,1.9780904258373925e-54,427.39007568359375,427.39007568359375,11.247106958854916,32
5,21,5,38.0,441.1830139160156,1.0131657389975376e-54,403.1830139160156,403.1830139160156,10.610079034366754,32
5,23,3,38.0,440.4433288574219,6.011536107169573e-56,402.4433288574219,402.4433288574219,10.590613638600217,32
5,24,2,38.0,440.7367248535156,2.843051999050034e-56,402.7367248535156,402.7367248535156,10.59833458566266,32
5,26,2,38.0,418.3396301269531,6.548152391851893e-56,380.3396301269531,380.3396301269531,10.00893737152673,32
5,27,1,38.0,419.0052185058594,3.232432844331833e-56,381.0052185058594,381.0052185058594,10.026452854721224,32
5,29,1,38.0,396.7850646972656,8.081016831582149e-56,358.7850646972656,358.7850646972656,9.441711980409307,32
5,28,0,38.0,419.6918029785156,1.6111710141383606e-56,381.6918029785156,381.6918029785156,10.044520866684072,32
5,31,1,38.0,374.56500244140625,2.0202841283203737e-55,336.56500244140625,336.56500244140625,8.85697351537981,32
5,30,0,38.0,397.4717102050781,4.0279564588836614e-56,359.4717102050781,359.4717102050781,9.459781598560436,32
5,1,22,39.0,483.188232421875,8.234063765460028e-31,444.188232421875,444.188232421875,11.389441564934192,32
5,2,21,39.0,483.1437072753906,6.96614442122423e-32,444.1437072753906,444.1437072753906,11.388299894540788,32
5,3,20,39.0,483.0581970214844,3.604115032628228e-33,444.0581970214844,444.0581970214844,11.386107323984028,32
5,4,19,39.0,482.9506530761719,2.707802676523927e-34,443.9506530761719,443.9506530761719,11.383349786995439,32
5,5,18,39.0,482.8635559082031,9.190019197303438e-35,443.8635559082031,443.8635559082031,11.381116526335555,32
5,6,17,39.0,482.77838134765625,3.1718932762108954e-35,443.77838134765625,443.77838134765625,11.378932563300609,32
5,7,16,39.0,482.3982849121094,3.8984138156807695e-36,443.3982849121094,443.3982849121094,11.369186501100588,32
5,8,15,39.0,482.0907287597656,2.6973344412045297e-37,443.0907287597656,443.0907287597656,11.361300446114493,32
5,10,13,39.0,481.6497497558594,2.3809396280253993e-40,442.6497497558594,442.6497497558594,11.349993292458105,32
5,11,12,39.0,481.1194763183594,6.78708131237176e-43,442.1194763183594,442.1194763183594,11.336396537999049,32
5,12,11,39.0,480.58489990234375,2.783667687648835e-45,441.58489990234375,441.58489990234375,11.322689450760368,32
5,13,10,39.0,480.0640563964844,2.327543162397307e-47,441.0640563964844,441.0640563964844,11.3093344894141,32
5,15,10,39.0,455.9433288574219,1.6064029527285835e-48,416.9433288574219,416.9433288574219,10.690854311963271,32
5,14,9,39.0,479.6531677246094,5.8275127046194114e-49,440.6531677246094,440.6531677246094,11.29879888271309,32
5,15,8,39.0,479.2852478027344,2.1966620888792874e-50,440.2852478027344,440.2852478027344,11.289365038804343,32
5,16,9,39.0,455.63818359375,7.502649588466685e-50,416.63818359375,416.63818359375,10.683030074633844,32
5,16,7,39.0,478.7599182128906,3.662945514493407e-52,439.7599182128906,439.7599182128906,11.275895049666554,32
5,17,6,39.0,478.2408752441406,2.2537405185214437e-53,439.2408752441406,439.2408752441406,11.262586255937292,32
5,18,5,39.0,477.4210510253906,2.952815388394348e-54,438.4210510253906,438.4210510253906,11.241565122662193,32
5,20,5,39.0,453.28656005859375,1.415663401971411e-54,414.28656005859375,414.28656005859375,10.622732036816968,32
5,19,4,39.0,476.5322570800781,3.355012735298946e-55,437.5322570800781,437.5322570800781,11.218775534905195,32
5,21,4,39.0,452.4463806152344,1.5388049419349832e-55,413.4463806152344,413.4463806152344,10.601188974719113,32
5,23,2,39.0,452.174560546875,1.938201433504992e-56,413.174560546875,413.174560546875,10.594219229555277,32
5,24,1,39.0,452.5266418457031,8.934873538346263e-57,413.5266418457031,413.5266418457031,10.603246954934773,32
5,26,1,39.0,430.1296081542969,2.0578910815055627e-56,391.1296081542969,391.1296081542969,10.028964054495715,32
5,29,0,39.0,408.5817565917969,2.547523352693879e-56,369.5817565917969,369.5817565917969,9.476455054239535,32
5,31,0,39.0,386.3616027832031,6.36870834471687e-56,347.3616027832031,347.3616027832031,8.906707535294759,32
5,0,22,40.0,494.7698059082031,2.4238400566263425e-30,454.7698059082031,454.7698059082031,11.369244863473957,32
5,2,20,40.0,494.6978454589844,2.419200435781446e-32,454.6978454589844,454.6978454589844,11.367445852288464,32
5,3,19,40.0,494.6686096191406,1.392981019799617e-33,454.6686096191406,454.6686096191406,11.366714956310643,32
5,4,18,40.0,494.5168762207031,2.253977252298382e-34,454.5168762207031,454.5168762207031,11.362921621444539,32
5,5,17,40.0,494.43170166015625,7.779499844130181e-35,454.43170166015625,454.43170166015625,11.3607922574841,32
5,6,16,40.0,494.34649658203125,2.685058944721319e-35,454.34649658203125,454.34649658203125,11.358662130584229,32
5,7,15,40.0,494.0665588378906,2.2152919697637446e-36,454.0665588378906,454.0665588378906,11.351663687155675,32
5,8,14,40.0,493.8667297363281,8.897715593732845e-38,453.8667297363281,453.8667297363281,11.346667959741504,32
5,9,13,40.0,493.6642761230469,3.0677377229810386e-39,453.6642761230469,453.6642761230469,11.341606619536007,32
5,10,12,40.0,493.2580261230469,2.2214384809797492e-41,453.2580261230469,453.2580261230469,11.331450369789913,32
5,11,11,40.0,492.727783203125,6.332264094506471e-44,452.727783203125,452.727783203125,11.318194297123268,32
5,12,10,40.0,492.192138671875,2.853388322585225e-46,452.192138671875,452.192138671875,11.304803184176796,32
5,13,9,40.0,491.6954345703125,2.8282440949822796e-48,451.6954345703125,451.6954345703125,11.292385581948174,32
5,15,9,40.0,467.6455993652344,2.0647788647041357e-49,427.6455993652344,427.6455993652344,10.691139716852367,32
5,14,8,40.0,491.2370910644531,6.317141399932249e-50,451.2370910644531,451.2370910644531,11.280926994588153,32
5,15,7,40.0,490.6488952636719,1.1154878357710976e-51,450.6488952636719,450.6488952636719,11.266222099936245,32
5,17,5,40.0,489.39459228515625,4.9940965291814444e-54,449.39459228515625,449.39459228515625,11.234864526257294,32
5,18,4,40.0,488.505615234375,5.278417530691711e-55,448.505615234375,448.505615234375,11.212640100543373,32
5,20,4,40.0,464.5498962402344,2.1501218953825997e-55,424.5498962402344,424.5498962402344,10.613747140662182,32
5,19,3,40.0,487.6167907714844,5.997380705647707e-56,447.6167907714844,447.6167907714844,11.190419489526622,32
5,21,3,40.0,463.79461669921875,2.9429166074747304e-56,423.79461669921875,423.79461669921875,10.59486515260884,32
5,22,2,40.0,463.8169250488281,1.3878357985724879e-56,423.8169250488281,423.8169250488281,10.595422861335132,32
5,23,1,40.0,463.9258728027344,6.231648783763861e-57,423.9258728027344,423.9258728027344,10.598146555114695,32
5,25,1,40.0,441.3280944824219,1.3559969444797986e-56,401.3280944824219,401.3280944824219,10.033202111230494,32
5,24,0,40.0,464.2735290527344,2.920091136805212e-57,424.2735290527344,424.2735290527344,10.606837961147411,32
5,26,0,40.0,441.9195251464844,6.46744313523965e-57,401.9195251464844,401.9195251464844,10.047987877462413,32
5,0,23,41.0,483.3572692871094,1.4944014569835374e-30,442.3572692871094,442.3572692871094,10.789201426778243,32
5,0,21,41.0,506.2740783691406,2.1461257502885304e-30,465.2740783691406,465.2740783691406,11.348147976121773,32
5,1,20,41.0,506.3374938964844,1.6238963804678673e-31,465.3374938964844,465.3374938964844,11.349694696263164,32
5,2,19,41.0,506.3594665527344,8.630203546825926e-33,465.3594665527344,465.3594665527344,11.350230614695214,32
5,4,17,41.0,506.0850524902344,1.908013631631669e-34,465.0850524902344,465.0850524902344,11.343537588943825,32
5,5,16,41.0,505.9998474121094,6.585472404952065e-35,464.9998474121094,464.9998474121094,11.341459416357317,32
5,6,15,41.0,506.0237121582031,1.5387736409200141e-35,465.0237121582031,465.0237121582031,11.342041483321017,32
5,7,14,41.0,505.85491943359375,8.163107203261851e-37,464.85491943359375,464.85491943359375,11.337924587699248,32
5,8,13,41.0,505.6427307128906,2.935095536451258e-38,464.6427307128906,464.6427307128906,11.33274925317418,32
5,9,12,41.0,505.3966369628906,7.270744815527163e-40,464.3966369628906,464.3966369628906,11.326746966735213,32
5,10,11,41.0,504.8663635253906,2.0725908243802748e-42,463.8663635253906,463.8663635253906,11.313813468575054,32
5,11,10,41.0,504.3361511230469,5.908105475152552e-45,463.3361511230469,463.3361511230469,11.300881459077205,32
5,12,9,41.0,503.7737121582031,2.993713618171607e-47,462.7737121582031,462.7737121582031,11.287163435879018,32
5,13,8,41.0,503.0984191894531,3.051196145074885e-49,462.0984191894531,462.0984191894531,11.270692876067324,32
5,14,7,41.0,502.506103515625,3.496822490590002e-51,461.506103515625,461.506103515625,11.256246152667778,32
5,15,6,41.0,501.91790771484375,6.17482216243104e-53,460.91790771484375,460.91790771484375,11.24189991397424,32
5,16,5,41.0,501.3682556152344,9.54657881715469e-54,460.3682556152344,460.3682556152344,11.22849376553026,32
5,18,3,41.0,499.5902404785156,9.767667012826877e-56,458.5902404785156,458.5902404785156,11.185127543741173,32
5,21,2,41.0,475.3529357910156,1.102771019441926e-56,434.3529357910156,434.3529357910156,10.593973785293704,32
5,22,1,41.0,475.4289245605469,5.045003130362145e-57,434.4289245605469,434.4289245605469,10.595827169871212,32
5,23,0,41.0,475.5501403808594,2.249767467641291e-57,434.5501403808594,434.5501403808594,10.598783653221359,32
5,25,0,41.0,453.1180419921875,4.26149828471629e-57,412.1180419921875,412.1180419921875,10.05165931562264,32
5,0,20,42.0,517.976806640625,1.087263441042999e-30,475.976806640625,475.976806640625,11.332780840662958,32
5,2,18,42.0,517.9104614257812,3.6788187145748083e-33,475.91046142578125,475.91046142578125,11.331201192728097,32
5,4,16,42.0,517.6531372070312,1.6151520672092116e-34,475.65313720703125,475.65313720703125,11.325074425760878,32
5,5,15,42.0,517.7896118164062,5.471641137587622e-35,475.78961181640625,475.78961181640625,11.32832382114482,32
5,6,14,42.0,517.8429565429688,7.489149154068398e-36,475.84295654296875,475.84295654296875,11.329593933651783,32
5,7,13,42.0,517.630859375,2.6928313969085467e-37,475.630859375,475.630859375,11.324544001201334,32
5,8,12,42.0,517.4187622070312,9.681872012145795e-39,475.41876220703125,475.41876220703125,11.319494068750886,32
5,9,11,42.0,517.0048828125,6.783619753601776e-41,475.0048828125,475.0048828125,11.309639797687149,32
5,10,10,42.0,516.4746704101562,1.933746222881871e-43,474.47467041015625,474.47467041015625,11.297015693170014,32
5,11,9,42.0,515.8364868164062,6.0818723030641205e-46,473.83648681640625,473.83648681640625,11.281820846061558,32
5,12,8,42.0,515.0157470703125,2.7282921663354762e-48,473.0157470703125,473.0157470703125,11.262279424000788,32
5,13,7,42.0,514.3667602539062,1.5708300878946564e-50,472.36676025390625,472.36676025390625,11.246827357311403,32
5,14,6,42.0,513.7750854492188,1.935678392947825e-52,471.77508544921875,471.77508544921875,11.232739862297118,32
5,15,5,42.0,513.2293090820312,1.4466892789243123e-53,471.22930908203125,471.22930908203125,11.219745187197288,32
5,16,4,42.0,512.4528198242188,1.8459083491903433e-54,470.45281982421875,470.45281982421875,11.201257348165749,32
5,17,3,42.0,511.5638732910156,1.8671321151907356e-55,469.5638732910156,469.5638732910156,11.180091955021993,32
5,18,2,42.0,510.6748962402344,1.8886863616609976e-56,468.6748962402344,468.6748962402344,11.158925835269251,32
5,20,2,42.0,486.8890075683594,8.76245854473703e-57,444.8890075683594,444.8890075683594,10.592595166089625,32
5,21,1,42.0,486.9319763183594,4.0842590948124023e-57,444.9319763183594,444.9319763183594,10.593618231541457,32
5,22,0,42.0,487.05316162109375,1.821333506341635e-57,445.05316162109375,445.05316162109375,10.596503595823576,32
5,0,19,43.0,529.6387939453125,3.888398514324113e-31,486.6387939453125,486.6387939453125,11.317180991351897,32
5,1,18,43.0,529.6421508789062,2.1272301919533528e-32,486.64215087890625,486.64215087890625,11.31725905957319,32
5,2,17,43.0,529.4309692382812,1.8436831506221063e-33,486.43096923828125,486.43096923828125,11.312347858742637,32
5,3,16,43.0,529.3064575195312,3.961410433831788e-34,486.30645751953125,486.30645751953125,11.309452237443699,32
5,4,15,43.0,529.4493408203125,1.3412676948701523e-34,486.4493408203125,486.4493408203125,11.312775104826452,32
5,5,14,43.0,529.7273559570312,4.4900455088814114e-35,486.72735595703125,486.72735595703125,11.319240572971877,32
5,6,13,43.0,529.6190185546875,2.4705073051286202e-36,486.6190185546875,486.6190185546875,11.316721098557359,32
5,7,12,43.0,529.4069213867188,8.88272583000103e-38,486.40692138671875,486.40692138671875,11.311788606393725,32
5,8,11,43.0,529.1453247070312,2.202186716851646e-39,486.14532470703125,486.14532470703125,11.305704962821542,32
5,9,10,43.0,528.58447265625,6.497290117982446e-42,485.58447265625,485.58447265625,11.292661892176469,32
5,12,7,43.0,526.2338256835938,1.4019254591615835e-49,483.23382568359375,483.23382568359375,11.237995684781351,32
5,14,5,43.0,525.0635375976562,2.0737259493981347e-53,482.06353759765625,482.06353759765625,11.210779683415735,32
5,15,4,43.0,524.426513671875,3.528561171436651e-54,481.426513671875,481.426513671875,11.195965173858369,32
5,16,3,43.0,523.5375366210938,3.5692405574813344e-55,480.53753662109375,480.53753662109375,11.175291289437267,32
5,17,2,43.0,522.6484985351562,3.6103613751008376e-56,479.64849853515625,479.64849853515625,11.15461598559396,32
5,20,1,43.0,498.4473571777344,3.283447310470195e-57,455.4473571777344,455.4473571777344,10.591798757812457,32
5,21,0,43.0,498.5561828613281,1.474488270025792e-57,455.5561828613281,455.5561828613281,10.594329587604618,32
5,0,18,44.0,541.30029296875,1.387160080114537e-31,497.30029296875,497.30029296875,11.302279128783429,32
5,1,17,44.0,541.1588134765625,1.0298549036735251e-32,497.1588134765625,497.1588134765625,11.299063685852246,32
5,2,16,44.0,540.9598999023438,9.869428301170468e-34,496.95989990234375,496.95989990234375,11.294542922904565,32
5,3,15,44.0,541.1090698242188,3.2878851324324392e-34,497.10906982421875,497.10906982421875,11.297933148324674,32
5,4,14,44.0,541.3870239257812,1.1006315920604679e-34,497.38702392578125,497.38702392578125,11.304250286852977,32
5,5,13,44.0,541.6056518554688,2.2543974584129408e-35,497.60565185546875,497.60565185546875,11.309219103323857,32
5,6,12,44.0,541.39501953125,8.149479366547349e-37,497.39501953125,497.39501953125,11.304432005154956,32
5,7,11,44.0,541.1829223632812,2.930128497631782e-38,497.18292236328125,497.18292236328125,11.299611615083402,32
5,8,10,44.0,540.6517944335938,2.256155376099043e-40,496.65179443359375,496.65179443359375,11.287540526046666,32
5,9,9,44.0,539.9384155273438,8.521874724310355e-43,495.93841552734375,495.93841552734375,11.271327369454918,32
5,11,7,44.0,538.1908569335938,1.909951660219138e-48,494.19085693359375,494.19085693359375,11.231610129590537,32
5,12,6,44.0,537.5021362304688,7.217673967703598e-51,493.50213623046875,493.50213623046875,11.215957386693441,32
5,15,3,44.0,535.5111694335938,6.822862974369779e-55,491.51116943359375,491.51116943359375,11.17070814233831,32
5,16,2,44.0,534.6221313476562,6.90141575480886e-56,490.62213134765625,490.62213134765625,11.15050273175349,32
5,17,1,44.0,533.7332153320312,6.980926186789976e-57,489.73321533203125,489.73321533203125,11.13030009549389,32
5,19,1,44.0,509.9834289550781,2.6522090677236737e-57,465.9834289550781,465.9834289550781,10.590532235557863,32
5,20,0,44.0,510.0592346191406,1.1936944282162925e-57,466.0592346191406,466.0592346191406,10.592255091520126,32
5,1,16,45.0,552.6792602539062,5.1612780269710105e-33,507.67926025390625,507.67926025390625,11.281761088269894,32
5,2,15,45.0,552.768798828125,8.059618680547804e-34,507.768798828125,507.768798828125,11.283750834319427,32
5,5,12,45.0,553.3831787109375,7.476646451450279e-36,508.3831787109375,508.3831787109375,11.297403720300752,32
5,6,11,45.0,553.1592407226562,2.7173079498223136e-37,508.15924072265625,508.15924072265625,11.292427320671754,32
5,8,9,45.0,551.9903564453125,3.1754913762184755e-41,506.9903564453125,506.9903564453125,11.266452115085787,32
5,9,8,45.0,551.1453247070312,6.374094339388238e-44,506.14532470703125,506.14532470703125,11.24767363243017,32
5,10,7,45.0,550.238037109375,6.933403028073863e-47,505.238037109375,505.238037109375,11.22751168626363,32
5,11,6,45.0,549.38818359375,7.518177858379355e-50,504.38818359375,504.38818359375,11.208626053002755,32
5,12,5,45.0,548.7703857421875,3.715805996814178e-52,503.7703857421875,503.7703857421875,11.194897212162006,32
5,14,3,45.0,547.4848022460938,1.3042498418957375e-54,502.48480224609375,502.48480224609375,11.166328690661446,32
5,15,2,45.0,546.5958862304688,1.3192356966269693e-55,501.59588623046875,501.59588623046875,11.146575001864306,32
5,16,1,45.0,545.7068481445312,1.3344242813037866e-56,500.70684814453125,500.70684814453125,11.126818600393616,32
5,17,0,45.0,544.81787109375,1.3498083310195674e-57,499.81787109375,499.81787109375,11.1070635552597,32
5,19,0,45.0,521.5624389648438,1.1069387777396789e-57,476.56243896484375,476.56243896484375,10.590276186101502,32
5,0,16,46.0,564.4071655273438,2.882993713222392e-32,518.4071655273438,518.4071655273438,11.269720744730936,32
5,1,15,46.0,564.4470825195312,2.5333557928273026e-33,518.4470825195312,518.4470825195312,11.2705885054118,32
5,2,14,46.0,564.7064819335938,6.613596447680185e-34,518.7064819335938,518.7064819335938,11.276227622986221,32
5,5,11,46.0,565.0808715820312,2.6488502149146387e-36,519.0808715820312,519.0808715820312,11.284366528210104,32
5,6,10,46.0,564.7040405273438,1.1066713805318764e-37,518.7040405273438,518.7040405273438,11.276174548938462,32
5,7,9,46.0,564.0529174804688,1.1302809959694488e-39,518.0529174804688,518.0529174804688,11.262019700401067,32
5,8,8,46.0,563.1939086914062,2.3048857754591666e-42,517.1939086914062,517.1939086914062,11.24334559669697,32
5,10,8,46.0,539.09814453125,1.7558783207342318e-45,493.09814453125,493.09814453125,10.719524648080986,32
5,9,7,46.0,562.2852172851562,2.516887994332461e-45,516.2852172851562,516.2852172851562,11.223591436120975,32
5,10,6,46.0,561.3778686523438,2.7377586603014636e-48,515.3778686523438,515.3778686523438,11.203866466271245,32
5,11,5,46.0,560.6375732421875,3.316261299286005e-51,514.6375732421875,514.6375732421875,11.187773088139444,32
5,13,3,46.0,559.4602661132812,2.679415690511194e-54,513.4602661132812,513.4602661132812,11.162179455458736,32
5,14,2,46.0,558.5695190429688,2.521891964367977e-55,512.5695190429688,512.5695190429688,11.14281538913377,32
5,16,0,46.0,556.79150390625,2.580237132470018e-57,510.79150390625,510.79150390625,11.104162887001895,32
5,18,0,46.0,533.0782470703125,1.0416196050342011e-57,487.0782470703125,487.0782470703125,10.588657314818592,32
5,0,15,47.0,576.1812744140625,1.4143190050152956e-32,529.1812744140625,529.1812744140625,11.2591758118061,32
5,1,14,47.0,576.3662719726562,1.6212084668408253e-33,529.3662719726562,529.3662719726562,11.263111929990306,32
5,4,11,47.0,576.8866577148438,1.7214787125720758e-35,529.8866577148438,529.8866577148438,11.27418396682255,32
5,6,9,47.0,576.115478515625,4.023110059177796e-38,529.115478515625,529.115478515625,11.257775899103173,32
5,7,8,47.0,575.2545166015625,8.056239477723995e-41,528.2545166015625,528.2545166015625,11.23945756089585,32
5,8,7,47.0,574.3335571289062,9.1075791977193e-44,527.3335571289062,527.3335571289062,11.21986267891582,32
5,9,6,47.0,573.425048828125,9.93831149810821e-47,526.425048828125,526.425048828125,11.200532715480687,32
5,10,5,47.0,572.576416015625,1.077594983119105e-49,525.576416015625,525.576416015625,11.182476698577624,32
5,11,4,47.0,571.9072875976562,1.794010878405846e-52,524.9072875976562,524.9072875976562,11.168239924030136,32
5,12,3,47.0,571.3826293945312,1.285171760242988e-53,524.3826293945312,524.3826293945312,11.157076983775623,32
5,13,4,47.0,548.2191162109375,1.0771900175903168e-53,501.2191162109375,501.2191162109375,10.664236288227686,32
5,13,2,47.0,570.5431518554688,4.8207431684948466e-55,523.5431518554688,523.5431518554688,11.139215759920276,32
5,14,1,47.0,569.6541137695312,4.87617079847496e-56,522.6541137695312,522.6541137695312,11.120300056366622,32
5,15,0,47.0,568.7651977539062,4.9324238741351937e-57,521.7651977539062,521.7651977539062,11.101386950053604,32
5,0,14,48.0,588.0713500976562,6.870998320233136e-33,540.0713500976562,540.0713500976562,11.251486225961877,32
5,1,13,48.0,588.3038940429688,1.3303584931869815e-33,540.3038940429688,540.3038940429688,11.25633089138829,32
5,3,11,48.0,588.5154418945312,6.019241694502287e-35,540.5154418945312,540.5154418945312,11.260738138204024,32
5,4,10,48.0,588.5070190429688,1.0425535267480669e-35,540.5070190429688,540.5070190429688,11.260562662133461,32
5,5,9,48.0,588.080322265625,6.647504894510117e-37,540.080322265625,540.080322265625,11.251673146123997,32
5,6,8,48.0,587.315185546875,2.8157372964916263e-39,539.315185546875,539.315185546875,11.235732798148797,32
5,7,7,48.0,586.3941650390625,3.183264035605636e-42,538.3941650390625,538.3941650390625,11.216544871302451,32
5,8,6,48.0,585.4730834960938,3.598762545428541e-45,537.4730834960938,537.4730834960938,11.197355672890378,32
5,9,5,48.0,584.56494140625,3.924351928988449e-48,536.56494140625,536.56494140625,11.178436046412791,32
5,10,4,48.0,583.8221435546875,4.230542181655917e-51,535.8221435546875,535.8221435546875,11.162961091494301,32
5,11,3,48.0,583.2267456054688,5.244743297441293e-53,535.2267456054688,535.2267456054688,11.150556967810664,32
5,13,1,48.0,581.6278076171875,9.3212263193004e-56,533.6278076171875,533.6278076171875,11.117245760415454,32
5,14,0,48.0,580.7388305664062,9.428615115682491e-57,532.7388305664062,532.7388305664062,11.098725405576685,32
5,0,13,49.0,599.9638671875,3.402299206850069e-33,550.9638671875,550.9638671875,11.24416032537428,32
5,1,12,49.0,600.1286010742188,1.2100859251218247e-33,551.1286010742188,551.1286010742188,11.247522241361153,32
5,2,11,49.0,600.1442260742188,2.104643751365278e-34,551.1442260742188,551.1442260742188,11.247841118905667,32
5,3,12,49.0,576.861572265625,1.1008751364286996e-34,527.861572265625,527.861572265625,10.77268492842735,32
5,4,9,49.0,599.9867553710938,6.947129450414797e-36,550.9867553710938,550.9867553710938,11.244627431152374,32
5,5,8,49.0,599.3757934570312,9.841587384931909e-38,550.3757934570312,550.3757934570312,11.232158820915764,32
5,6,7,49.0,598.4547729492188,1.1126254651729914e-40,549.4547729492188,549.4547729492188,11.21336248440523,32
5,7,6,49.0,597.5337524414062,1.2578423460379198e-43,548.5337524414062,548.5337524414062,11.194566147894697,32
5,8,5,49.0,596.6126708984375,1.4220125433136498e-46,547.6126708984375,547.6126708984375,11.175768565768754,32
5,9,4,49.0,595.7647094726562,1.5445259612295458e-49,546.7647094726562,546.7647094726562,11.1584632309019,32
5,10,3,49.0,595.0973510742188,4.53173481868679e-52,546.0973510742188,546.0973510742188,11.144843672028063,32
5,11,2,49.0,594.5438842773438,1.526307314618556e-53,545.5438842773438,545.5438842773438,11.133548431506027,32
5,12,1,49.0,593.6263427734375,4.8592199922699016e-55,544.6263427734375,544.6263427734375,11.114823095073763,32
5,13,0,49.0,592.7125854492188,1.8023621198490413e-56,543.7125854492188,543.7125854492188,11.096174986796813,32
5,2,12,50.0,588.5101928710938,3.780379170062986e-34,538.5101928710938,538.5101928710938,10.770203642017803,32
5,1,11,50.0,611.7730102539062,7.3589985910216e-34,561.7730102539062,561.7730102539062,11.235459980368926,32
